Data;Hora;Chuva (mm);Nível (cm);Vazão (m3/s);
16/12/2023;15:00:00;0             ;146             ;5.15;
16/12/2023;16:00:00;0             ;146             ;5.15;
16/12/2023;17:00:00;0             ;146             ;5.15;
16/12/2023;18:00:00;0             ;146             ;5.15;
16/12/2023;19:00:00;0             ;146             ;5.15;
16/12/2023;20:00:00;0             ;146             ;5.15;
16/12/2023;21:00:00;0             ;146             ;5.15;
16/12/2023;22:00:00;0             ;146             ;5.15;
16/12/2023;23:00:00;0             ;146             ;5.15;
17/12/2023;00:00:00;0             ;146             ;5.15;
17/12/2023;01:00:00;0             ;146             ;5.15;
17/12/2023;02:00:00;0             ;146             ;5.15;
17/12/2023;03:00:00;0             ;146             ;5.15;
17/12/2023;04:00:00;0             ;146             ;5.15;
17/12/2023;05:00:00;0             ;146             ;5.15;
17/12/2023;06:00:00;0             ;146             ;5.15;
17/12/2023;07:00:00;0             ;145             ;5.02;
17/12/2023;08:00:00;0             ;145             ;5.02;
17/12/2023;09:00:00;0             ;145             ;5.02;
17/12/2023;10:00:00;0             ;144             ;4.89;
17/12/2023;11:00:00;0             ;144             ;4.89;
17/12/2023;12:00:00;0             ;144             ;4.89;
17/12/2023;13:00:00;0             ;144             ;4.89;
17/12/2023;14:00:00;0             ;144             ;4.89;
17/12/2023;15:00:00;0             ;144             ;4.89;
17/12/2023;16:00:00;0             ;144             ;4.89;
17/12/2023;17:00:00;0             ;144             ;4.89;
17/12/2023;18:00:00;0             ;144             ;4.89;
17/12/2023;19:00:00;0             ;144             ;4.89;
17/12/2023;20:00:00;0             ;144             ;4.89;
17/12/2023;21:00:00;0             ;144             ;4.89;
17/12/2023;22:00:00;0             ;144             ;4.89;
17/12/2023;23:00:00;0             ;144             ;4.89;
18/12/2023;00:00:00;0             ;144             ;4.89;
18/12/2023;01:00:00;0             ;144             ;4.89;
18/12/2023;02:00:00;0             ;144             ;4.89;
18/12/2023;03:00:00;0             ;144             ;4.89;
18/12/2023;04:00:00;0             ;144             ;4.89;
18/12/2023;05:00:00;0             ;145             ;5.02;
18/12/2023;06:00:00;0             ;144             ;4.89;
18/12/2023;07:00:00;0             ;144             ;4.89;
18/12/2023;08:00:00;0             ;142             ;4.64;
18/12/2023;09:00:00;0             ;142             ;4.64;
18/12/2023;10:00:00;0             ;142             ;4.64;
18/12/2023;11:00:00;0             ;142             ;4.64;
18/12/2023;12:00:00;0             ;142             ;4.64;
18/12/2023;13:00:00;0             ;141             ;4.52;
18/12/2023;14:00:00;0             ;141             ;4.52;
18/12/2023;15:00:00;0             ;141             ;4.52;
18/12/2023;16:00:00;0             ;142             ;4.64;
18/12/2023;17:00:00;0             ;142             ;4.64;
18/12/2023;18:00:00;0             ;142             ;4.64;
18/12/2023;19:00:00;0             ;142             ;4.64;
18/12/2023;20:00:00;0             ;142             ;4.64;
18/12/2023;21:00:00;0             ;142             ;4.64;
18/12/2023;22:00:00;0             ;142             ;4.64;
18/12/2023;23:00:00;0             ;142             ;4.64;
19/12/2023;00:00:00;0             ;142             ;4.64;
19/12/2023;01:00:00;0             ;142             ;4.64;
19/12/2023;02:00:00;0             ;142             ;4.64;
19/12/2023;03:00:00;0             ;142             ;4.64;
19/12/2023;04:00:00;0             ;142             ;4.64;
19/12/2023;05:00:00;0             ;142             ;4.64;
19/12/2023;06:00:00;0             ;142             ;4.64;
19/12/2023;07:00:00;0             ;142             ;4.64;
19/12/2023;08:00:00;0             ;141             ;4.52;
19/12/2023;09:00:00;0             ;141             ;4.52;
19/12/2023;10:00:00;0             ;141             ;4.52;
19/12/2023;11:00:00;0             ;141             ;4.52;
19/12/2023;12:00:00;0             ;141             ;4.52;
19/12/2023;13:00:00;8.4             ;142             ;4.64;
19/12/2023;14:00:00;5             ;142             ;4.64;
19/12/2023;15:00:00;1.8             ;144             ;4.89;
19/12/2023;16:00:00;1.2             ;144             ;4.89;
19/12/2023;17:00:00;0.8             ;145             ;5.02;
19/12/2023;18:00:00;2.6             ;145             ;5.02;
19/12/2023;19:00:00;0.2             ;146             ;5.15;
19/12/2023;20:00:00;0             ;150             ;5.67;
19/12/2023;21:00:00;0             ;155             ;6.34;
19/12/2023;22:00:00;0             ;157             ;6.62;
19/12/2023;23:00:00;0             ;156             ;6.48;
20/12/2023;00:00:00;0             ;156             ;6.48;
20/12/2023;01:00:00;0             ;157             ;6.62;
20/12/2023;02:00:00;0             ;160             ;7.04;
20/12/2023;03:00:00;0             ;161             ;7.18;
20/12/2023;04:00:00;0             ;162             ;7.33;
20/12/2023;05:00:00;0             ;161             ;7.18;
20/12/2023;06:00:00;0             ;161             ;7.18;
20/12/2023;07:00:00;0             ;161             ;7.18;
20/12/2023;08:00:00;0             ;161             ;7.18;
20/12/2023;09:00:00;0             ;164             ;7.69;
20/12/2023;10:00:00;0             ;168             ;8.65;
20/12/2023;11:00:00;0             ;171             ;9.41;
20/12/2023;12:00:00;0             ;172             ;9.66;
20/12/2023;13:00:00;0             ;174             ;10.19;
20/12/2023;14:00:00;0             ;175             ;10.46;
20/12/2023;15:00:00;0             ;177             ;11;
20/12/2023;16:00:00;0             ;177             ;11;
20/12/2023;17:00:00;0             ;175             ;10.46;
20/12/2023;18:00:00;0             ;175             ;10.46;
20/12/2023;19:00:00;0             ;174             ;10.19;
20/12/2023;20:00:00;0             ;173             ;9.93;
20/12/2023;21:00:00;0             ;172             ;9.66;
20/12/2023;22:00:00;0             ;171             ;9.41;
20/12/2023;23:00:00;0             ;169             ;8.9;
21/12/2023;00:00:00;0             ;168             ;8.65;
21/12/2023;01:00:00;0             ;167             ;8.41;
21/12/2023;02:00:00;0             ;166             ;8.16;
21/12/2023;03:00:00;0             ;164             ;7.69;
21/12/2023;04:00:00;0             ;164             ;7.69;
21/12/2023;05:00:00;0             ;163             ;7.47;
21/12/2023;06:00:00;0             ;162             ;7.33;
21/12/2023;07:00:00;0             ;161             ;7.18;
21/12/2023;08:00:00;0             ;160             ;7.04;
21/12/2023;09:00:00;0             ;158             ;6.76;
21/12/2023;10:00:00;0             ;158             ;6.76;
21/12/2023;11:00:00;0             ;157             ;6.62;
21/12/2023;12:00:00;0             ;157             ;6.62;
21/12/2023;13:00:00;0             ;156             ;6.48;
21/12/2023;14:00:00;0             ;155             ;6.34;
21/12/2023;15:00:00;0             ;155             ;6.34;
21/12/2023;16:00:00;0             ;155             ;6.34;
21/12/2023;17:00:00;0             ;153             ;6.07;
21/12/2023;18:00:00;0             ;153             ;6.07;
21/12/2023;19:00:00;2.2             ;155             ;6.34;
21/12/2023;20:00:00;12.2             ;156             ;6.48;
21/12/2023;21:00:00;0.2             ;158             ;6.76;
21/12/2023;22:00:00;0.8             ;162             ;7.33;
21/12/2023;23:00:00;0             ;174             ;10.19;
22/12/2023;00:00:00;0             ;185             ;13.32;
22/12/2023;01:00:00;0             ;190             ;14.87;
22/12/2023;02:00:00;0             ;197             ;17.17;
22/12/2023;03:00:00;0             ;205             ;19.99;
22/12/2023;04:00:00;0             ;219             ;25.41;
22/12/2023;05:00:00;0             ;223             ;27.07;
22/12/2023;06:00:00;0             ;218             ;25;
22/12/2023;07:00:00;0             ;208             ;21.1;
22/12/2023;08:00:00;0             ;200             ;18.2;
22/12/2023;09:00:00;0             ;193             ;15.83;
22/12/2023;10:00:00;0             ;188             ;14.24;
22/12/2023;11:00:00;0             ;185             ;13.32;
22/12/2023;12:00:00;0             ;188             ;14.24;
22/12/2023;13:00:00;0             ;191             ;15.19;
22/12/2023;14:00:00;0             ;194             ;16.16;
22/12/2023;15:00:00;0             ;196             ;16.83;
22/12/2023;16:00:00;0             ;196             ;16.83;
22/12/2023;17:00:00;0             ;196             ;16.83;
22/12/2023;18:00:00;0             ;197             ;17.17;
22/12/2023;19:00:00;0             ;196             ;16.83;
22/12/2023;20:00:00;0.8             ;195             ;16.5;
22/12/2023;21:00:00;11.6             ;196             ;16.83;
22/12/2023;22:00:00;16.2             ;200             ;18.2;
22/12/2023;23:00:00;0.2             ;203             ;19.27;
23/12/2023;00:00:00;0             ;211             ;22.24;
23/12/2023;01:00:00;0             ;217             ;24.6;
23/12/2023;02:00:00;0.2             ;235             ;32.34;
23/12/2023;03:00:00;1             ;252             ;40.56;
23/12/2023;04:00:00;0.2             ;267             ;48.53;
23/12/2023;05:00:00;0             ;272             ;51.33;
23/12/2023;06:00:00;0.2             ;268             ;49.08;
23/12/2023;07:00:00;0.2             ;265             ;47.42;
23/12/2023;08:00:00;0             ;260             ;44.72;
23/12/2023;09:00:00;0.2             ;257             ;43.14;
23/12/2023;10:00:00;0             ;257             ;43.14;
23/12/2023;11:00:00;0             ;261             ;45.26;
23/12/2023;12:00:00;0             ;261             ;45.26;
23/12/2023;13:00:00;0             ;257             ;43.14;
23/12/2023;14:00:00;0             ;251             ;40.05;
23/12/2023;15:00:00;0             ;243             ;36.1;
23/12/2023;16:00:00;0             ;236             ;32.8;
23/12/2023;17:00:00;0             ;229             ;29.65;
23/12/2023;18:00:00;0             ;224             ;27.49;
23/12/2023;19:00:00;0             ;222             ;26.65;
23/12/2023;20:00:00;0.4             ;219             ;25.41;
23/12/2023;21:00:00;0             ;217             ;24.6;
23/12/2023;22:00:00;0             ;214             ;23.4;
23/12/2023;23:00:00;0             ;213             ;23.01;
24/12/2023;00:00:00;0             ;211             ;22.24;
24/12/2023;01:00:00;0             ;208             ;21.1;
24/12/2023;02:00:00;0             ;206             ;20.36;
24/12/2023;03:00:00;0             ;203             ;19.27;
24/12/2023;04:00:00;0.6             ;202             ;18.91;
24/12/2023;05:00:00;0             ;200             ;18.2;
24/12/2023;06:00:00;0             ;197             ;17.17;
24/12/2023;07:00:00;0             ;195             ;16.5;
24/12/2023;08:00:00;0             ;194             ;16.16;
24/12/2023;09:00:00;0             ;191             ;15.19;
24/12/2023;10:00:00;0             ;190             ;14.87;
24/12/2023;11:00:00;0             ;189             ;14.55;
24/12/2023;12:00:00;0             ;188             ;14.24;
24/12/2023;13:00:00;0             ;186             ;13.62;
24/12/2023;14:00:00;0             ;185             ;13.32;
24/12/2023;15:00:00;0             ;185             ;13.32;
24/12/2023;16:00:00;0             ;184             ;13.02;
24/12/2023;17:00:00;0             ;184             ;13.02;
24/12/2023;18:00:00;0             ;183             ;12.72;
24/12/2023;19:00:00;0             ;182             ;12.42;
24/12/2023;20:00:00;0             ;182             ;12.42;
24/12/2023;21:00:00;0             ;182             ;12.42;
24/12/2023;22:00:00;0             ;180             ;11.85;
24/12/2023;23:00:00;0             ;180             ;11.85;
25/12/2023;00:00:00;0             ;179             ;11.56;
25/12/2023;01:00:00;0             ;179             ;11.56;
25/12/2023;02:00:00;0             ;179             ;11.56;
25/12/2023;03:00:00;0             ;178             ;11.28;
25/12/2023;04:00:00;0             ;178             ;11.28;
25/12/2023;05:00:00;0             ;178             ;11.28;
25/12/2023;06:00:00;0             ;177             ;11;
25/12/2023;07:00:00;0             ;175             ;10.46;
25/12/2023;08:00:00;0             ;174             ;10.19;
25/12/2023;09:00:00;0             ;173             ;9.93;
25/12/2023;10:00:00;0             ;173             ;9.93;
25/12/2023;11:00:00;0             ;173             ;9.93;
25/12/2023;12:00:00;0             ;172             ;9.66;
25/12/2023;13:00:00;0             ;171             ;9.41;
25/12/2023;14:00:00;0             ;171             ;9.41;
25/12/2023;15:00:00;0             ;171             ;9.41;
25/12/2023;16:00:00;0             ;171             ;9.41;
25/12/2023;17:00:00;0             ;171             ;9.41;
25/12/2023;18:00:00;0             ;171             ;9.41;
25/12/2023;19:00:00;0             ;169             ;8.9;
25/12/2023;20:00:00;0.6             ;169             ;8.9;
25/12/2023;21:00:00;5             ;169             ;8.9;
25/12/2023;22:00:00;0             ;169             ;8.9;
25/12/2023;23:00:00;0             ;168             ;8.65;
26/12/2023;00:00:00;0             ;168             ;8.65;
26/12/2023;01:00:00;0             ;168             ;8.65;
26/12/2023;02:00:00;0             ;168             ;8.65;
26/12/2023;03:00:00;0             ;167             ;8.41;
26/12/2023;04:00:00;0             ;167             ;8.41;
26/12/2023;05:00:00;0             ;167             ;8.41;
26/12/2023;06:00:00;0             ;167             ;8.41;
26/12/2023;07:00:00;0             ;167             ;8.41;
26/12/2023;08:00:00;0             ;167             ;8.41;
26/12/2023;09:00:00;0             ;168             ;8.65;
26/12/2023;10:00:00;0             ;169             ;8.9;
26/12/2023;11:00:00;0             ;168             ;8.65;
26/12/2023;12:00:00;0             ;168             ;8.65;
26/12/2023;13:00:00;0             ;168             ;8.65;
26/12/2023;14:00:00;0             ;167             ;8.41;
26/12/2023;15:00:00;0             ;167             ;8.41;
26/12/2023;16:00:00;0             ;167             ;8.41;
26/12/2023;17:00:00;0             ;167             ;8.41;
26/12/2023;18:00:00;0             ;167             ;8.41;
26/12/2023;19:00:00;31.4             ;173             ;9.93;
26/12/2023;20:00:00;2.8             ;177             ;11;
26/12/2023;21:00:00;0.6             ;180             ;11.85;
26/12/2023;22:00:00;0.4             ;185             ;13.32;
26/12/2023;23:00:00;0.2             ;193             ;15.83;
27/12/2023;00:00:00;0             ;194             ;16.16;
27/12/2023;01:00:00;0.2             ;195             ;16.5;
27/12/2023;02:00:00;0             ;197             ;17.17;
27/12/2023;03:00:00;0.6             ;199             ;17.86;
27/12/2023;04:00:00;0.2             ;199             ;17.86;
27/12/2023;05:00:00;0.8             ;197             ;17.17;
27/12/2023;06:00:00;1.6             ;196             ;16.83;
27/12/2023;07:00:00;0.2             ;194             ;16.16;
27/12/2023;08:00:00;0             ;194             ;16.16;
27/12/2023;09:00:00;2.4             ;195             ;16.5;
27/12/2023;10:00:00;1.2             ;196             ;16.83;
27/12/2023;11:00:00;0             ;200             ;18.2;
27/12/2023;12:00:00;0             ;203             ;19.27;
27/12/2023;13:00:00;0             ;210             ;21.86;
27/12/2023;14:00:00;1.6             ;216             ;24.2;
27/12/2023;15:00:00;2.8             ;219             ;25.41;
27/12/2023;16:00:00;0.4             ;222             ;26.65;
27/12/2023;17:00:00;0             ;223             ;27.07;
27/12/2023;18:00:00;0             ;223             ;27.07;
27/12/2023;19:00:00;0             ;224             ;27.49;
27/12/2023;20:00:00;0             ;227             ;28.78;
27/12/2023;21:00:00;0             ;228             ;29.21;
27/12/2023;22:00:00;0             ;227             ;28.78;
27/12/2023;23:00:00;0             ;227             ;28.78;
28/12/2023;00:00:00;0             ;227             ;28.78;
28/12/2023;01:00:00;0             ;224             ;27.49;
28/12/2023;02:00:00;0             ;223             ;27.07;
28/12/2023;03:00:00;0             ;222             ;26.65;
28/12/2023;04:00:00;0             ;219             ;25.41;
28/12/2023;05:00:00;0             ;217             ;24.6;
28/12/2023;06:00:00;0             ;216             ;24.2;
28/12/2023;07:00:00;0             ;213             ;23.01;
28/12/2023;08:00:00;0             ;211             ;22.24;
28/12/2023;09:00:00;0             ;208             ;21.1;
28/12/2023;10:00:00;0             ;206             ;20.36;
28/12/2023;11:00:00;0             ;203             ;19.27;
28/12/2023;12:00:00;0             ;202             ;18.91;
28/12/2023;13:00:00;0             ;200             ;18.2;
28/12/2023;14:00:00;0             ;199             ;17.86;
28/12/2023;15:00:00;0             ;199             ;17.86;
28/12/2023;16:00:00;0             ;196             ;16.83;
28/12/2023;17:00:00;0             ;195             ;16.5;
28/12/2023;18:00:00;0             ;195             ;16.5;
28/12/2023;19:00:00;0             ;194             ;16.16;
28/12/2023;20:00:00;0             ;193             ;15.83;
28/12/2023;21:00:00;0             ;191             ;15.19;
28/12/2023;22:00:00;0             ;190             ;14.87;
28/12/2023;23:00:00;0             ;189             ;14.55;
29/12/2023;00:00:00;0             ;188             ;14.24;
29/12/2023;01:00:00;0             ;186             ;13.62;
29/12/2023;02:00:00;0             ;185             ;13.32;
29/12/2023;03:00:00;0             ;184             ;13.02;
29/12/2023;04:00:00;0             ;184             ;13.02;
29/12/2023;05:00:00;0             ;183             ;12.72;
29/12/2023;06:00:00;0             ;182             ;12.42;
29/12/2023;07:00:00;0             ;182             ;12.42;
29/12/2023;08:00:00;0             ;182             ;12.42;
29/12/2023;09:00:00;0             ;179             ;11.56;
29/12/2023;10:00:00;0             ;179             ;11.56;
29/12/2023;11:00:00;0             ;178             ;11.28;
29/12/2023;12:00:00;0             ;178             ;11.28;
29/12/2023;13:00:00;0             ;177             ;11;
29/12/2023;14:00:00;0             ;177             ;11;
29/12/2023;15:00:00;0             ;175             ;10.46;
29/12/2023;16:00:00;0             ;175             ;10.46;
29/12/2023;17:00:00;0             ;175             ;10.46;
29/12/2023;18:00:00;0             ;175             ;10.46;
29/12/2023;19:00:00;0             ;175             ;10.46;
29/12/2023;20:00:00;0             ;175             ;10.46;
29/12/2023;21:00:00;0             ;174             ;10.19;
29/12/2023;22:00:00;0             ;174             ;10.19;
29/12/2023;23:00:00;0             ;174             ;10.19;
30/12/2023;00:00:00;0             ;174             ;10.19;
30/12/2023;01:00:00;0             ;173             ;9.93;
30/12/2023;02:00:00;0             ;173             ;9.93;
30/12/2023;03:00:00;0             ;173             ;9.93;
30/12/2023;04:00:00;0             ;172             ;9.66;
30/12/2023;05:00:00;0             ;172             ;9.66;
30/12/2023;06:00:00;0             ;172             ;9.66;
30/12/2023;07:00:00;0             ;171             ;9.41;
30/12/2023;08:00:00;0             ;169             ;8.9;
30/12/2023;09:00:00;0             ;169             ;8.9;
30/12/2023;10:00:00;0             ;169             ;8.9;
30/12/2023;11:00:00;0             ;168             ;8.65;
30/12/2023;12:00:00;0             ;168             ;8.65;
30/12/2023;13:00:00;0             ;167             ;8.41;
30/12/2023;14:00:00;0             ;167             ;8.41;
30/12/2023;15:00:00;0             ;168             ;8.65;
30/12/2023;16:00:00;0             ;168             ;8.65;
30/12/2023;17:00:00;2.4             ;168             ;8.65;
30/12/2023;18:00:00;1.8             ;168             ;8.65;
30/12/2023;19:00:00;0             ;168             ;8.65;
30/12/2023;20:00:00;0             ;168             ;8.65;
30/12/2023;21:00:00;0             ;167             ;8.41;
30/12/2023;22:00:00;0             ;168             ;8.65;
30/12/2023;23:00:00;0.2             ;168             ;8.65;
31/12/2023;00:00:00;0             ;168             ;8.65;
